time_s,X_g,Y_g,Z_g
11.790000000,-0.022523920,0.024627750,1.012118322
11.795000000,0.040302036,0.017068430,1.008364212
11.800000000,0.071091991,-0.009523599,1.011955926
11.805000000,-0.054239535,0.006009545,1.005860660
11.810000000,-0.032638020,-0.025493099,1.012421186
11.815000000,0.012297469,0.005565228,1.009910618
11.820000000,0.041267646,0.006708400,1.003505783
11.825000000,-0.025700118,-0.018996679,1.011163320
11.830000000,0.023012189,-0.001779667,0.997078051
11.835000000,-0.005049984,-0.003128919,1.013403929
11.840000000,0.019824952,-0.030779473,1.016973208
11.845000000,0.066356412,0.037505827,0.987285788
11.850000000,-0.056588919,0.012977890,1.007420999
11.855000000,-0.007035364,-0.048578621,1.009658499
11.860000000,0.007230964,0.088769425,0.997583669
11.865000000,0.021508105,0.032568972,1.014267113
11.870000000,0.011830657,-0.044172077,1.005149110
11.875000000,0.024376062,0.002424974,0.996628943
11.880000000,0.036459565,-0.019954017,1.012247336
11.885000000,-0.011419403,0.018275664,1.020305738
11.890000000,-0.029249948,0.000515744,1.006708005
11.895000000,-0.028734255,-0.002882102,1.000241085
11.900000000,0.075175472,-0.017780761,1.001695769
11.905000000,-0.027401522,-0.036981399,1.000492854
11.910000000,-0.049214165,0.032321398,1.004171249
11.915000000,0.057722156,0.039286328,1.011988507
11.920000000,0.002285566,0.002879075,1.006347452
11.925000000,-0.036924653,-0.028151694,1.001348616
11.930000000,-0.003252385,0.008960661,1.014106507
11.935000000,-0.009984684,-0.005341675,0.998623876
11.940000000,-0.036173794,0.004438301,1.000281454
11.945000000,0.081624753,-0.000608293,1.011967190
11.950000000,-0.000012569,-0.037765221,1.001626486
11.955000000,-0.012583596,0.035616794,1.016992770
11.960000000,0.031175402,-0.020257097,1.000004846
11.965000000,-0.058675600,0.002704653,0.992861877
11.970000000,0.025815344,0.037237961,1.019058647
11.975000000,0.020181658,-0.054878589,1.004599866
11.980000000,0.017440394,-0.032237065,1.000434918
11.985000000,-0.007312572,-0.007979874,1.010301088
11.990000000,-0.003751514,-0.023789011,1.005344046
11.995000000,0.016712809,-0.011983720,1.003108931
12.000000000,-0.035872994,0.015617461,1.011730812
12.005000000,0.064134703,-0.022424200,1.010593025
12.010000000,-0.004432520,0.010109757,0.998560793
12.015000000,-0.073828323,0.033116858,0.995109266
12.020000000,0.024835864,0.011990591,1.008139144
12.025000000,-0.006295414,0.002461307,1.008136610
12.030000000,-0.028953810,-0.043285366,1.004126724
12.035000000,0.009887591,0.025657771,1.017707221
12.040000000,0.010090506,-0.025165400,1.003986994
12.045000000,0.072368359,0.003561665,1.006251476
12.050000000,0.046101347,0.030024733,1.014534769
12.055000000,-0.030566558,-0.082591580,1.005456509
12.060000000,0.032634721,0.033677807,1.008020891
12.065000000,-0.004126096,0.010168213,0.997591183
12.070000000,-0.030908056,-0.059226296,1.000780142
12.075000000,0.000349500,-0.016129339,1.023949826
12.080000000,-0.041485212,0.014569710,1.011081349
12.085000000,-0.015057765,0.023789991,0.986502958
12.090000000,0.041518177,-0.031901774,1.004829399
12.095000000,-0.020764743,0.033268949,1.007478802
12.100000000,0.016728091,0.004374915,1.000611920
12.105000000,0.073943073,-0.071223135,1.009309176
12.110000000,-0.035068845,-0.023279259,1.004338629
12.115000000,0.013011135,0.027434306,1.018227869
12.120000000,0.013728561,0.016816616,1.001532242
12.125000000,-0.002383441,-0.065529307,0.999374489
12.130000000,-0.017720202,0.015813842,1.016747153
12.135000000,-0.041194255,0.069145463,1.001035853
12.140000000,0.070445895,-0.002844428,1.009466346
12.145000000,-0.052173479,0.021890542,0.998709480
12.150000000,0.010082135,-0.023389182,0.994684891
12.155000000,0.098301070,-0.045319049,1.005103798
12.160000000,-0.032904041,0.007495458,1.007707358
12.165000000,-0.006367200,-0.002427784,1.019615679
12.170000000,-0.008077755,0.017385351,0.999963741
12.175000000,0.017059109,-0.009409236,1.004801495
12.180000000,0.009342632,-0.026769560,1.008508722
12.185000000,0.013755107,0.009256052,0.991715136
12.190000000,0.008410617,-0.012180345,1.011228355
12.195000000,-0.027451675,-0.002253430,1.005583000
12.200000000,0.003355047,-0.043412504,1.002184417
12.205000000,-0.006203665,-0.028404461,1.013513876
12.210000000,0.043090898,0.072534087,1.006545529
12.215000000,0.014551844,0.007517906,1.009268232
12.220000000,-0.012565408,-0.011004221,1.001324919
12.225000000,0.016553178,0.005475597,1.011288536
12.230000000,-0.003245909,-0.009351587,1.004649904
12.235000000,0.019263526,0.039617187,0.996512288
12.240000000,0.023876432,0.008265216,1.017081651
12.245000000,0.026937430,0.008072711,1.005890909
12.250000000,0.034196041,0.006887289,1.011675616
12.255000000,0.015107313,0.013294555,1.009147834
12.260000000,-0.039039517,0.021065319,1.003598343
12.265000000,-0.010937265,-0.034826898,1.008763098
12.270000000,0.032920008,0.000238027,1.005794433
12.275000000,-0.022201253,-0.022273255,1.019915648
12.280000000,0.013818992,0.027645269,1.005646897
12.285000000,0.021586419,0.023149559,0.998161470
12.290000000,-0.004654117,-0.076532561,1.005535545
12.295000000,0.024326905,0.008318376,1.003170936
12.300000000,-0.053224047,-0.004872712,1.007563873
12.305000000,-0.059577438,0.009161006,1.002757348
12.310000000,0.055606378,-0.026083302,0.996233690
12.315000000,0.021011249,-0.070006137,1.006249068
12.320000000,-0.028802986,0.063951671,1.014911564
12.325000000,0.013034863,0.007482922,1.005856691
12.330000000,-0.022202582,-0.050360597,1.005903224
12.335000000,-0.033444614,0.013676028,1.000727435
12.340000000,0.001957782,0.015608579,1.008817039
12.345000000,0.004452175,-0.025170992,0.997345171
12.350000000,-0.002798585,0.001322180,0.992111972
12.355000000,-0.013466566,-0.006879082,1.025210387
12.360000000,-0.002366549,-0.025899890,0.995983725
12.365000000,0.014429982,0.026128030,1.000102152
12.370000000,0.008342429,-0.062750014,1.020312079
12.375000000,0.008967044,-0.024143858,0.997868844
12.380000000,0.048656035,0.047515924,1.005854907
12.385000000,0.005457187,0.013340659,0.999607086
12.390000000,-0.029928843,0.025611483,1.009526013
12.395000000,-0.021039348,-0.039920340,1.016314141
12.400000000,-0.053588761,-0.038657532,0.998535342
12.405000000,-0.007232819,0.014927366,1.006273597
12.410000000,0.016581289,-0.002979320,1.001596619
12.415000000,0.084549572,-0.048742635,1.001364350
12.420000000,0.018020588,0.009178652,1.010914245
12.425000000,-0.065643442,0.052177359,1.001638549
12.430000000,0.091049788,-0.019302996,1.020959736
12.435000000,0.020146348,-0.051087953,1.023450266
12.440000000,0.001353446,-0.008308207,0.997267947
12.445000000,0.063743431,0.055998180,1.000001823
12.450000000,-0.049831731,-0.027971130,1.011643007
12.455000000,-0.033502444,-0.025054206,1.013482596
12.460000000,0.057614605,0.012337441,0.994286574
12.465000000,0.042218531,0.000665342,1.003402324
12.470000000,-0.008334483,0.052958473,1.010542034
12.475000000,0.002087422,-0.041267155,0.992806255
12.480000000,-0.010333549,-0.010662641,1.008994565
12.485000000,0.030997116,0.012047357,1.011698386
12.490000000,0.006243066,0.000407640,1.009979394
12.495000000,0.027359281,0.074602603,1.004613862
12.500000000,0.031063744,-0.014727006,1.006787702
12.505000000,-0.094675303,-0.039994369,1.010876868
12.510000000,0.021751728,-0.002654371,0.997051931
12.515000000,-0.024613757,-0.003003336,1.008544108
12.520000000,-0.000084127,-0.037360432,1.006122985
12.525000000,0.081945269,-0.014450112,1.007250806
12.530000000,-0.052420450,0.025873779,1.005515089
12.535000000,0.044085394,-0.005974709,0.996150938
12.540000000,-0.010701860,0.006455392,1.008046756
12.545000000,-0.043029834,0.006957851,1.005904190
12.550000000,0.070893742,0.054241882,1.006744761
12.555000000,-0.012283837,-0.018743598,1.006665133
12.560000000,-0.028310893,-0.032052838,1.003272574
12.565000000,0.023091832,0.055835600,1.009352913
12.570000000,-0.022724594,-0.062950483,1.008991136
12.575000000,-0.038182748,-0.020806277,0.999145070
12.580000000,0.026727474,0.014561296,1.006785300
12.585000000,0.029850430,-0.053422532,1.009407533
12.590000000,0.007544409,-0.003535247,1.001124107
12.595000000,-0.002333274,-0.005675014,1.014807710
12.600000000,-0.015032150,0.035970565,1.011216965
12.605000000,-0.027600008,0.012604172,1.005486912
12.610000000,0.005271974,-0.035355064,1.005143099
12.615000000,-0.005418587,0.015966893,1.003540817
12.620000000,-0.012843568,-0.002612247,1.007593846
12.625000000,0.029755293,-0.013500522,1.000568719
12.630000000,-0.018376088,-0.012841351,1.009765437
12.635000000,0.042140625,0.017752177,1.007068521
12.640000000,0.009748536,0.002193889,1.004160756
12.645000000,-0.039112399,-0.035165860,1.008617794
12.650000000,0.038737379,0.040324995,0.998677031
12.655000000,0.003048217,-0.004050281,1.008450932
12.660000000,0.032341484,0.000574923,1.011023365
12.665000000,0.025489113,-0.005310381,1.002656700
12.670000000,-0.021986621,-0.051003339,1.000639464
12.675000000,-0.027790631,0.018804246,1.010099764
12.680000000,-0.006681937,-0.020825645,1.019230570
12.685000000,0.054663598,0.056648725,1.001753967
12.690000000,0.018152446,0.021842015,1.001142186
12.695000000,0.017779177,-0.065740047,1.004100150
12.700000000,0.036485903,0.047440834,1.001647653
12.705000000,-0.065487727,-0.032264759,1.013986620
12.710000000,-0.004823238,-0.040688513,1.007260490
12.715000000,0.079924752,-0.005745577,0.998406489
12.720000000,-0.018880572,-0.025066270,0.996521591
12.725000000,-0.000723405,0.008369727,1.005279219
12.730000000,-0.022316169,-0.006758842,1.007067337
12.735000000,0.013646771,-0.033311797,0.996988020
12.740000000,0.025654431,-0.027318941,1.011987400
12.745000000,-0.043876543,0.038579627,1.012740327
12.750000000,0.081827349,0.011427221,1.006804892
12.755000000,-0.008918539,0.005651008,1.010220011
12.760000000,-0.055724107,-0.005058553,1.003313920
12.765000000,0.015866725,-0.038451078,1.001710145
12.770000000,-0.015948275,0.030604902,1.001810082
12.775000000,0.028006747,0.005354997,1.010737255
12.780000000,0.004672413,-0.024700318,1.006866114
12.785000000,0.005452934,0.007672527,1.004928520
12.790000000,0.014241162,0.006577458,1.014871922
12.795000000,-0.036422760,-0.024847763,1.004401500
12.800000000,-0.053823105,-0.000364346,1.001830708
12.805000000,0.021230137,0.031028916,1.012781597
12.810000000,0.017238534,0.018455199,1.005753865
12.815000000,-0.010570510,-0.032667863,1.005954278
12.820000000,0.039191758,-0.038823921,1.017289104
12.825000000,-0.042671393,0.007180375,0.999954503
12.830000000,-0.020945108,-0.036005360,0.995923360
12.835000000,0.026510368,0.026486437,1.014653237
12.840000000,0.004455665,0.015035613,1.007542200
12.845000000,0.055839568,-0.027260124,1.006152899
12.850000000,0.008046630,0.036410640,1.010312305
12.855000000,-0.017780966,0.006357279,1.011671738
12.860000000,0.006426240,-0.008493317,1.001450904
12.865000000,-0.029266802,-0.010271717,0.992533956
12.870000000,0.033720939,0.058137948,1.005585297
12.875000000,0.046391271,0.001427820,1.007961644
12.880000000,-0.021973616,-0.011121251,1.007522296
12.885000000,-0.015501719,0.010212825,1.003468877
12.890000000,-0.027712740,-0.055438857,1.004581435
12.895000000,-0.006276696,0.042938025,1.007481297
12.900000000,0.042911857,-0.039281003,1.010117578
12.905000000,0.085906472,-0.002087862,1.006509191
12.910000000,0.008096134,0.066495046,0.993967666
12.915000000,0.003462476,-0.051491651,1.009400396
12.920000000,0.064366291,-0.029955573,1.011954277
12.925000000,-0.049811182,0.002963897,1.002876718
12.930000000,0.017284108,0.024021234,1.006478208
12.935000000,0.041084212,-0.043240047,1.003023020
12.940000000,-0.013079174,-0.001477888,1.004886849
12.945000000,-0.004496236,0.050731997,0.998729884
12.950000000,-0.003943499,-0.003546499,1.010975391
12.955000000,0.046484050,-0.044151756,1.013673411
12.960000000,-0.028978632,-0.054336371,1.000680283
12.965000000,-0.029086720,0.033130047,1.011607360
12.970000000,0.010258975,-0.028619230,1.008938394
12.975000000,0.010482045,-0.036817405,0.998622149
12.980000000,-0.017606516,-0.000318386,1.003769476
12.985000000,0.007470380,0.014177116,1.009487576
12.990000000,0.023475674,0.060853637,1.002743186
12.995000000,-0.049790101,-0.011933656,1.008133486
13.000000000,0.026103043,0.005209625,1.016803296
13.005000000,0.008446656,-0.009433059,1.002001737
13.010000000,0.007422657,-0.052549757,0.999106504
13.015000000,0.003884769,-0.010727387,1.005757123
13.020000000,-0.045304163,-0.009009549,1.009223574
13.025000000,0.004641565,0.008249027,1.003747327
13.030000000,-0.015212166,0.004075496,1.010519340
13.035000000,0.026058593,-0.028553989,1.010832550
13.040000000,0.017893193,-0.001439631,1.000674701
13.045000000,-0.032660037,0.011267504,1.021121438
13.050000000,-0.024387103,-0.019023450,1.006227000
13.055000000,0.000295253,-0.005665812,0.993259289
13.060000000,0.019727491,-0.020533363,1.006607592
13.065000000,-0.013805660,0.027624724,0.997545110
13.070000000,0.018996849,0.081410795,1.008174694
13.075000000,0.024186834,0.010291996,1.008063413
13.080000000,-0.017282626,-0.049691060,1.002187206
13.085000000,0.032385394,-0.001319811,1.010844675
13.090000000,0.006579949,0.027059851,1.003337917
13.095000000,-0.045717359,-0.055253770,1.000123215
13.100000000,-0.006497668,0.003395347,1.007753862
13.105000000,-0.015426774,-0.020563562,1.018290526
13.110000000,0.025666569,0.007380218,1.009953039
13.115000000,0.023689775,0.101412835,1.002461140
13.120000000,0.004285099,-0.073368410,1.005912449
13.125000000,0.021658341,-0.006816733,1.005231273
13.130000000,0.016639182,-0.010466375,1.000543272
13.135000000,0.040760125,-0.077941679,1.001756475
13.140000000,0.003769287,0.034888048,1.018972260
13.145000000,0.024847447,-0.009233921,1.005684110
13.150000000,-0.030393086,0.032125192,0.999381496
13.155000000,0.003377780,-0.064002813,1.011411805
13.160000000,0.022807315,-0.056174189,0.997263458
13.165000000,-0.013014169,0.078669546,1.002739934
13.170000000,0.060443049,-0.031801780,1.005044818
13.175000000,-0.041689957,0.014945380,1.013138645
13.180000000,0.039285493,0.023127150,1.012262490
13.185000000,0.008902554,-0.015477987,0.993946813
13.190000000,-0.059655204,0.006370045,1.008976900
13.195000000,0.013266266,-0.014003649,0.995117454
13.200000000,0.020659642,0.046671091,1.003563119
13.205000000,0.095513251,-0.004084729,1.014998154
13.210000000,-0.024761629,-0.028943006,0.999002592
13.215000000,-0.033949852,0.000410547,1.001997062
13.220000000,0.008763750,0.002151867,1.002930323
13.225000000,0.016292737,0.051670973,1.019200773
13.230000000,-0.000454586,0.034979809,1.010123936
13.235000000,-0.010493725,0.002544849,1.013858576
13.240000000,0.014045715,-0.089173116,1.013413540
13.245000000,-0.056324547,-0.054550010,0.993963849
13.250000000,0.072652950,0.027589592,1.010795565
13.255000000,0.040330092,-0.030209269,1.010110967
13.260000000,-0.031734462,0.032150300,1.011392298
13.265000000,-0.010641481,-0.010622260,1.000248716
13.270000000,-0.009587407,-0.013595369,0.994561939
13.275000000,0.026032727,0.043707655,1.011902169
13.280000000,0.002879577,-0.002545207,1.003986597
13.285000000,-0.010277635,0.047555571,1.010015061
13.290000000,-0.047428597,-0.035767960,1.009912602
13.295000000,0.057803875,-0.048177274,0.998272453
13.300000000,0.007553570,-0.013723162,1.002464299
13.305000000,-0.014196814,0.021128089,1.015683768
13.310000000,0.034058411,0.033416103,1.007318938
13.315000000,-0.027124727,-0.103535662,0.989421625
13.320000000,0.012963176,0.042099745,1.004365475
13.325000000,-0.036135985,0.021677909,1.014121059
13.330000000,-0.029155942,-0.050432663,1.012315781
13.335000000,-0.030231074,0.053113781,1.008911180
13.340000000,0.031280175,-0.020288191,1.005834089
13.345000000,0.006506096,0.019554229,1.010743918
13.350000000,-0.027979250,-0.017112276,1.001745805
13.355000000,0.035624604,-0.043845216,0.997496579
13.360000000,-0.045566358,0.018877263,1.004335848
13.365000000,0.063328077,-0.011801977,1.007163592
13.370000000,0.017057794,-0.023865079,1.000413502
13.375000000,-0.011947062,-0.039340787,1.007048268
13.380000000,0.074602284,0.012681355,1.013699014
13.385000000,-0.038023004,-0.010693669,1.011966794
13.390000000,-0.005149267,-0.051130768,1.000350084
13.395000000,0.026057396,0.004335660,0.995329338
13.400000000,-0.038426199,0.010320963,1.011011807
13.405000000,0.022937938,0.034718192,1.002201782
13.410000000,0.086045706,0.061075175,0.997287757
13.415000000,-0.010095289,-0.051449597,1.010347654
13.420000000,0.001311726,-0.034175968,1.008362382
13.425000000,0.009638157,0.071759648,1.007405114
13.430000000,-0.035676901,-0.023796408,1.004860862
13.435000000,0.025148596,-0.031540790,1.012435569
13.440000000,-0.002807120,-0.001341863,1.003442220
13.445000000,-0.029198527,0.006168307,0.996666735
13.450000000,0.019457155,0.013023644,1.012305340
13.455000000,0.078635737,-0.008467576,1.009966542
13.460000000,0.029826403,0.005058386,1.010680264
13.465000000,-0.027895390,-0.001924952,1.006670215
13.470000000,-0.004688431,0.014298176,1.005021659
13.475000000,-0.013860891,-0.030467996,1.003953698
13.480000000,-0.044479592,0.031594965,1.006740202
13.485000000,-0.020044980,0.003160182,1.014665853
13.490000000,0.009950388,-0.033478672,0.998735610
13.495000000,-0.028658137,0.044589097,1.003229181
13.500000000,0.066759429,-0.061810074,1.008888591
13.505000000,0.045372068,0.024332450,1.009595364
13.510000000,-0.071078698,0.020970848,1.004114659
13.515000000,0.017412534,-0.028581894,1.006237236
13.520000000,0.004830108,-0.006067993,1.014669682
13.525000000,-0.077074782,-0.070779845,0.991702556
13.530000000,0.009533966,0.056046665,1.012377626
13.535000000,0.079166770,0.019375972,1.016120339
13.540000000,-0.012031071,-0.032229506,0.995486061
13.545000000,-0.021503819,-0.001862371,1.010493923
13.550000000,0.039089800,0.011883776,1.003622377
13.555000000,0.032953146,0.031781987,1.001493142
13.560000000,0.008946222,-0.052968563,1.013508404
13.565000000,0.012357531,0.006836686,1.016952173
13.570000000,0.036714551,0.009394905,1.002064555
13.575000000,-0.006935846,-0.019541074,1.009369482
13.580000000,0.000302923,0.043794322,1.009536482
13.585000000,0.037860511,-0.030162946,1.002226552
13.590000000,0.012765904,-0.051729353,1.005751975
13.595000000,-0.008905076,0.007504965,0.993559015
13.600000000,-0.024774866,0.013322878,1.018111719
13.605000000,-0.031726938,0.034913847,1.004068446
13.610000000,0.000156177,0.006683185,0.996600016
13.615000000,0.023942903,-0.020120835,1.011540951
13.620000000,-0.008922765,-0.032577913,0.992813815
13.625000000,-0.028435721,-0.061240404,1.015438504
13.630000000,0.002802119,0.013657883,1.008491016
13.635000000,0.027200218,0.010700473,1.005646413
13.640000000,-0.000045639,0.007529993,1.003367768
13.645000000,-0.010621048,0.018729077,0.991976717
13.650000000,-0.010737027,-0.017322528,1.017192415
13.655000000,0.009657901,0.021833465,1.006066091
13.660000000,0.027411976,-0.023110101,0.999704208
13.665000000,-0.015885635,-0.000184865,1.002758614
13.670000000,0.030426129,0.030985145,1.000627949
13.675000000,0.024046515,-0.019420481,1.008571980
13.680000000,-0.010214235,-0.026474871,1.008041285
13.685000000,0.046796228,-0.032532286,0.997838122
13.690000000,-0.029972941,0.022860895,1.006279369
13.695000000,-0.042839985,-0.004946585,1.018355966
13.700000000,0.060268259,-0.043195180,1.000499717
13.705000000,0.016934809,0.006955845,1.005978996
13.710000000,-0.011405401,0.029242247,1.014211332
13.715000000,-0.011556011,0.011340949,1.002806255
13.720000000,0.011055199,-0.015714760,1.000266972
13.725000000,0.008875151,0.006796236,1.008274625
13.730000000,-0.063861112,-0.004600184,1.005271424
13.735000000,0.038942700,0.020280683,1.006683577
13.740000000,0.043434337,0.013505281,1.015520606
13.745000000,-0.029398247,-0.035478251,0.992334177
13.750000000,-0.000086186,0.033511957,1.004136230
13.755000000,0.017533144,-0.019303616,1.014188658
13.760000000,0.025473772,-0.056095378,1.004831691
13.765000000,-0.050224024,-0.000073681,1.010580644
13.770000000,0.015905081,0.007476916,1.002380019
13.775000000,0.055896900,0.024203453,1.003105760
13.780000000,-0.034187183,-0.041080115,1.012572797
13.785000000,-0.037261251,-0.022848334,1.013435177
13.790000000,0.018653268,0.015579427,1.000324537
13.795000000,0.027952499,0.006897297,1.010076038
13.800000000,-0.007380739,0.024575314,1.008939240
13.805000000,0.036271032,-0.003749197,1.000842806
13.810000000,0.004563828,0.033036603,1.012043841
13.815000000,0.005841822,0.007532173,1.000550599
13.820000000,0.004588510,-0.049039665,1.005176425
13.825000000,-0.014650723,-0.053414491,1.008391781
13.830000000,0.040805063,-0.007546225,1.010502269
13.835000000,-0.017673299,0.015599421,1.015148349
13.840000000,-0.052692268,-0.022869274,1.004309173
13.845000000,0.004192951,-0.014019451,1.001467461
13.850000000,0.020236814,-0.023769157,1.001138708
13.855000000,-0.035519414,0.037103957,1.013598016
13.860000000,0.041833399,-0.014810796,1.006007205
13.865000000,0.003970295,-0.015961474,0.985163400
13.870000000,-0.060885726,0.029116583,0.995063743
13.875000000,0.065962057,-0.012736701,1.013496569
13.880000000,0.036408171,0.053271118,1.014377381
13.885000000,0.029303074,-0.047466602,1.007405698
13.890000000,0.019093790,-0.000889748,1.002060574
13.895000000,0.000238317,0.016201616,1.012472986
13.900000000,-0.051206287,-0.051204028,1.021302820
13.905000000,-0.014236986,0.044646026,0.991503442
13.910000000,0.083415833,0.006969300,1.010453785
13.915000000,-0.045222642,0.025354511,1.017425155
13.920000000,-0.016982141,-0.024667910,0.987056083
13.925000000,0.044504794,-0.027961198,1.006526136
13.930000000,0.011295125,0.034516690,0.998929330
13.935000000,0.002028335,0.028881367,0.996846208
13.940000000,0.046496569,-0.016145286,1.014932117
13.945000000,0.025183554,-0.048792745,1.005849596
13.950000000,-0.075301846,0.040073446,1.000663497
13.955000000,-0.007502554,-0.024523986,1.004313950
13.960000000,0.039095866,-0.024226499,1.007477248
13.965000000,0.010444654,0.013486279,1.010751752
13.970000000,-0.009526430,0.020468471,1.010009254
13.975000000,0.036234858,0.009769240,0.999721841
13.980000000,0.022000401,-0.002067766,1.010127513
13.985000000,-0.007521170,0.038871078,1.002576396
13.990000000,-0.004617593,-0.067903939,1.002487139
13.995000000,0.001948597,0.000287930,1.019977689
14.000000000,0.000945837,-0.011680816,1.002788219
14.005000000,-0.079067007,-0.049879521,1.011355724
14.010000000,0.017648695,0.037763962,1.006695756
14.015000000,0.041753543,-0.061501934,1.003804044
14.020000000,0.016495638,-0.012162750,1.012279576
14.025000000,-0.005738864,0.040717422,0.997479935
14.030000000,-0.031971268,0.007451611,1.012845140
14.035000000,0.025504130,-0.017206658,1.013239560
14.040000000,-0.025305296,-0.038221769,1.000013632
14.045000000,0.054439305,-0.005460027,0.999136576
14.050000000,0.005481641,-0.012139200,0.997734278
14.055000000,-0.029918018,-0.019156436,1.008126828
14.060000000,-0.004754927,-0.008176014,1.008821727
14.065000000,-0.077892870,0.021766352,1.007234195
14.070000000,0.039357650,-0.011095751,1.006082639
14.075000000,0.045671821,0.004458907,0.998560836
14.080000000,0.024271557,0.041020209,1.001253999
14.085000000,-0.004936549,-0.000877589,1.013543598
14.090000000,-0.007102415,0.039950114,1.008841173
14.095000000,0.024108883,-0.017977307,1.001005205
14.100000000,-0.061184155,-0.043964538,1.001415480
14.105000000,0.047254949,0.040196332,1.008143327
14.110000000,0.049895929,-0.034590198,1.013686594
14.115000000,-0.047537565,0.004949589,1.007699525
14.120000000,0.062688140,0.000064684,0.998552308
14.125000000,-0.018924488,-0.086635836,1.000075641
14.130000000,-0.044915709,0.057412867,1.016634908
14.135000000,0.049737196,0.029482742,1.000744852
14.140000000,-0.022264375,-0.027312200,1.002935491
14.145000000,0.077499017,0.038740803,1.022000494
14.150000000,0.021311551,-0.015025253,1.004436758
14.155000000,-0.060160242,-0.035158848,1.006069678
14.160000000,0.036969895,-0.028290854,1.004860197
14.165000000,0.014020071,0.020565469,1.009035982
14.170000000,0.026386325,0.026914577,1.011512444
14.175000000,-0.040947162,-0.041159268,1.006599401
14.180000000,-0.018417966,0.004520683,1.008506642
14.185000000,-0.016720703,0.008371448,0.991836791
14.190000000,-0.008978210,-0.023950953,1.010861087
14.195000000,0.028173391,0.008734582,1.008583645
14.200000000,-0.019636182,-0.051935764,0.997352171
14.205000000,0.061740133,0.003033643,1.010382447
14.210000000,-0.044294667,0.070346665,1.002008071
14.215000000,-0.004008135,-0.024720791,1.004057246
14.220000000,0.043245714,0.012705613,0.994559666
14.225000000,-0.063851409,-0.019462015,1.006026959
14.230000000,0.059192366,0.006008657,1.018023470
14.235000000,0.036812901,0.057986173,1.006820211
14.240000000,-0.033373634,-0.020854247,1.012981073
14.245000000,0.004354896,-0.026327271,1.001722070
14.250000000,0.032693075,-0.077356819,0.996208767
14.255000000,0.015453841,0.029644077,1.005662646
14.260000000,0.005347059,0.036064457,1.002448842
14.265000000,-0.003776138,-0.069236726,1.003951572
14.270000000,-0.008687400,0.034808141,1.004798561
14.275000000,0.044503871,0.029600339,1.008085860
14.280000000,-0.004668202,0.013010150,1.015911929
14.285000000,-0.036893724,0.009322934,1.000767104
14.290000000,0.006601329,-0.027488111,1.002643996
14.295000000,-0.000944314,0.014806026,1.013727874
14.300000000,0.015598689,0.004217935,1.002899153
14.305000000,0.037276455,-0.040652599,1.016777641
14.310000000,-0.000321281,-0.014335552,1.009496138
14.315000000,0.021382760,-0.016469501,1.005462471
14.320000000,-0.015255444,-0.000989360,1.019451907
14.325000000,-0.028330533,0.026775697,1.011182725
14.330000000,0.021245723,-0.029272626,1.003001676
14.335000000,-0.013398225,-0.015009089,1.005490937
14.340000000,0.043882039,-0.020392787,1.009344180
14.345000000,-0.021915617,0.018324270,0.990350925
14.350000000,-0.017224777,0.011276429,1.001738036
14.355000000,0.065058650,-0.078942688,1.010777605
14.360000000,-0.040031628,0.015249811,1.002505391
14.365000000,-0.008785588,0.010947143,1.014701111
14.370000000,0.006050021,-0.032792924,1.006116365
14.375000000,-0.021529756,0.059626506,1.015331819
14.380000000,-0.001677781,-0.010750544,1.011779998
14.385000000,0.012480852,-0.062159460,1.000549264
14.390000000,0.033234783,0.028369279,0.999633364
14.395000000,-0.019232147,-0.016782921,0.995776147
14.400000000,-0.032049982,0.009495952,1.009433481
14.405000000,0.003439695,0.032114741,1.000366480
14.410000000,-0.008912974,-0.011547774,1.001809911
14.415000000,0.005848997,0.030085026,1.007857193
14.420000000,-0.011069771,-0.025465707,1.006606278
14.425000000,0.002591094,0.037628709,1.004010354
14.430000000,0.077004332,0.014058936,1.004536295
14.435000000,-0.019745254,-0.046459964,1.004406449
14.440000000,-0.006097796,0.006237711,0.995621705
14.445000000,0.013174297,-0.053019374,1.000087215
14.450000000,-0.006425836,0.023775446,1.001194210
14.455000000,0.042690817,0.008329090,1.009666586
14.460000000,-0.047275841,-0.026315946,1.006478040
14.465000000,0.043852486,0.018462537,0.999133019
14.470000000,0.026561855,-0.030367912,1.006243410
14.475000000,-0.007934366,-0.010823940,1.016493373
14.480000000,0.056084217,0.047231791,1.009046036
14.485000000,-0.010674362,0.040979965,0.999934996
14.490000000,0.022167980,-0.040912650,1.013214366
14.495000000,-0.041862811,0.032313819,1.007379847
14.500000000,0.034556810,0.010772673,1.014225901
14.505000000,0.029805896,-0.080811425,1.003269511
14.510000000,-0.091401172,0.019260038,0.994758784
14.515000000,0.024163090,-0.004106904,1.007311793
14.520000000,0.028612676,-0.047542596,1.014656690
14.525000000,0.033758679,-0.011106215,1.014586416
14.530000000,0.029424524,0.041748711,0.983509668
14.535000000,-0.037534443,-0.001925899,1.012102758
14.540000000,-0.022897105,-0.034335340,1.019961771
14.545000000,0.038933536,0.033088622,1.000309031
14.550000000,-0.020020337,-0.036695387,1.006478210
14.555000000,-0.027767358,-0.000465204,1.004638555
14.560000000,0.072181856,-0.001753548,1.034987881
14.565000000,-0.020902053,-0.002074599,0.997964896
14.570000000,0.024715915,0.080394761,0.995321361
14.575000000,0.038904140,-0.070401544,1.014512925
14.580000000,-0.053151227,-0.046050709,0.995078294
