time_s,X_g,Y_g,Z_g
16.915000000,-0.031860508,-0.055555340,1.008633225
16.920000000,0.012598107,0.048928263,1.005508592
16.925000000,0.039188777,-0.042788758,1.006116882
16.930000000,-0.009577660,-0.015348284,1.000447280
16.935000000,0.042283810,-0.020283465,1.011047003
16.940000000,-0.037831906,-0.036927453,1.008974831
16.945000000,-0.022963027,0.009911787,1.006959531
16.950000000,-0.020819065,-0.032547773,1.007682827
16.955000000,0.000994246,-0.007246135,0.999791934
16.960000000,0.009264669,-0.012533490,1.007180535
16.965000000,-0.038650399,-0.078773274,1.006008454
16.970000000,0.025147065,0.006359248,1.004372498
16.975000000,-0.016555703,0.012428732,1.010796719
16.980000000,0.050423674,-0.027702908,1.017402147
16.985000000,0.010460401,0.013655556,1.004984636
16.990000000,-0.041497271,-0.007958594,1.011622286
16.995000000,0.033603186,-0.020109602,1.010487881
17.000000000,-0.038080054,-0.014247372,0.997633417
17.005000000,-0.018480579,-0.027530580,1.010040957
17.010000000,0.027714701,-0.055264560,0.996733074
17.015000000,0.005166136,-0.027145435,1.014147450
17.020000000,-0.013950516,0.022462642,1.013288981
17.025000000,0.062898715,0.019175453,0.999224022
17.030000000,-0.043295819,-0.020334493,1.010792304
17.035000000,-0.030835189,-0.026781975,0.994285209
17.040000000,0.110625359,-0.010917050,1.009508121
17.045000000,-0.051313707,-0.057557652,1.016939729
17.050000000,0.010860823,0.031246305,1.012534990
17.055000000,-0.005469332,-0.037370384,1.004566310
17.060000000,-0.017230459,0.002578298,1.000836735
17.065000000,-0.001396114,0.124274646,1.008355598
17.070000000,-0.082393900,-0.089766394,1.004394940
17.075000000,0.064428428,0.029316036,1.014509489
17.080000000,-0.001782482,0.012614629,1.003247216
17.085000000,0.016095172,-0.056441545,1.007258942
17.090000000,0.019111657,0.037037077,1.011372108
17.095000000,-0.040559512,-0.067581593,1.005642834
17.100000000,0.023398016,0.047549909,1.018539620
17.105000000,-0.037705111,0.008229221,0.996243634
17.110000000,0.036356049,-0.031745132,1.006030606
17.115000000,0.052342494,0.007466199,1.012524123
17.120000000,0.014238559,-0.032390837,0.996711042
17.125000000,-0.003263264,0.003511733,1.014862659
17.130000000,-0.013416937,0.010184678,1.009637396
17.135000000,0.007680631,0.017517907,1.003678365
17.140000000,-0.007073393,-0.074609334,1.006004991
17.145000000,-0.022283207,0.006235314,1.004361439
17.150000000,-0.026200378,0.027833562,1.002755688
17.155000000,0.049994630,-0.034128392,1.009664587
17.160000000,-0.031144057,0.020862039,1.007406329
17.165000000,-0.012948084,0.014840292,1.002198522
17.170000000,0.068763677,0.001457149,1.013124731
17.175000000,-0.030140463,-0.063188422,1.000201656
17.180000000,-0.014329386,0.000973643,0.998472336
17.185000000,0.002966023,0.015409376,1.010039729
17.190000000,0.005283237,-0.011331968,1.012424134
17.195000000,-0.014385140,-0.013767928,1.006209132
17.200000000,0.016523740,-0.022730932,1.000937373
17.205000000,-0.007718765,-0.015845178,1.004107784
17.210000000,-0.039165894,-0.044186991,1.006833778
17.215000000,0.035678256,0.074988681,1.011300356
17.220000000,-0.017963162,-0.018723637,1.003004049
17.225000000,0.035216632,-0.038145063,1.009219546
17.230000000,-0.022503604,0.052953298,1.004157242
17.235000000,-0.031243070,-0.051148309,0.996530022
17.240000000,0.058968097,-0.059509168,1.007515201
17.245000000,-0.057569446,-0.037914809,1.001177821
17.250000000,-0.010768965,0.021427915,1.021650765
17.255000000,-0.024423141,-0.060473114,1.002191792
17.260000000,-0.030844543,-0.054342053,1.000336091
17.265000000,-0.013783956,0.006758949,1.015734052
17.270000000,0.001655382,-0.006314020,0.999111358
17.275000000,0.067941959,0.063544184,1.016623842
17.280000000,-0.031008721,-0.057118144,1.009252207
17.285000000,0.029916700,-0.043512243,1.007838544
17.290000000,0.014146399,-0.023425408,1.003681845
17.295000000,-0.046729818,-0.025271756,0.999611686
17.300000000,0.027747730,0.083574194,1.020466910
17.305000000,-0.010315444,-0.031862581,1.002335721
17.310000000,-0.002362453,-0.021978846,1.003633784
17.315000000,0.008882346,0.002841526,1.014364025
17.320000000,0.017957662,-0.035208142,1.011051366
17.325000000,0.004274209,0.004341190,1.009998368
17.330000000,0.000239950,-0.048266942,1.005334220
17.335000000,-0.030818441,-0.029413301,0.996505472
17.340000000,-0.024547525,-0.005955384,1.004927598
17.345000000,0.076499443,0.030155535,1.018242459
17.350000000,0.003522466,0.047865366,1.012843953
17.355000000,0.031881678,-0.044012931,1.005220206
17.360000000,0.010517113,-0.029646593,1.002456771
17.365000000,-0.096481082,-0.016010835,1.009148154
17.370000000,0.048046830,-0.027481859,1.005516807
17.375000000,0.026009659,0.013931886,1.010198653
17.380000000,-0.036557926,0.035173603,1.010233650
17.385000000,0.079206726,0.020286429,1.006265367
17.390000000,-0.001275120,-0.011214770,1.013406261
17.395000000,-0.086977023,-0.007266359,1.003521460
17.400000000,0.010506313,0.014650458,0.998087415
17.405000000,-0.022487934,0.005636635,0.993035739
17.410000000,-0.031228946,-0.068866024,1.017084479
17.415000000,0.048142328,-0.027259243,1.017878340
17.420000000,-0.014996064,0.010407143,0.995277819
17.425000000,-0.029444965,-0.019829537,1.010947411
17.430000000,0.050985514,0.040732875,1.003322096
17.435000000,0.060160816,-0.037103735,1.015340193
17.440000000,-0.018916873,-0.088832611,1.005489660
17.445000000,0.003030183,-0.000274536,0.998621241
17.450000000,0.007497152,0.039823155,1.012990773
17.455000000,-0.063430133,0.008922244,0.996757275
17.460000000,0.030621363,-0.006953979,1.021015899
17.465000000,-0.005814821,0.022480840,1.004218626
17.470000000,-0.044805685,-0.014213254,0.996923397
17.475000000,-0.003612147,-0.035132346,1.014813191
17.480000000,-0.012741558,-0.025551121,0.994019650
17.485000000,0.069374348,0.003266917,1.004165360
17.490000000,0.019485505,-0.036756754,1.008375975
17.495000000,0.012449143,-0.033384626,1.004881144
17.500000000,0.027362331,0.013989807,1.014724896
17.505000000,-0.056668451,-0.046216871,1.014740263
17.510000000,-0.013968282,0.012813553,0.995986531
17.515000000,-0.014235391,0.030069741,0.999810088
17.520000000,-0.038892335,0.007434177,1.006194199
17.525000000,-0.011550878,-0.032564737,0.999503137
17.530000000,0.059399541,-0.070054082,1.020569760
17.535000000,0.028931733,0.010095429,1.001447211
17.540000000,-0.046230520,-0.028433319,1.011487277
17.545000000,-0.028791166,-0.015047023,1.011118204
17.550000000,-0.026007170,0.021042618,0.994577397
17.555000000,0.008871727,-0.032751267,1.015589677
17.560000000,-0.027623934,0.010609233,0.996409559
17.565000000,-0.005710695,0.044085646,1.012565172
17.570000000,0.043478188,-0.037545748,1.011715312
17.575000000,0.012415785,-0.001673390,0.993083667
17.580000000,0.019950553,0.039357129,1.013755510
17.585000000,-0.002796458,-0.062277728,1.006985699
17.590000000,0.013289459,-0.010703570,1.006666250
17.595000000,0.029114691,0.003677406,1.016398484
17.600000000,0.010875816,-0.017684632,1.010178087
17.605000000,-0.071141088,-0.023159307,1.004064742
17.610000000,0.015215463,-0.038047431,1.013535612
17.615000000,0.066676352,0.049643831,0.998654650
17.620000000,-0.071777639,-0.035722309,1.004822092
17.625000000,0.088131228,-0.024248178,1.019188829
17.630000000,0.021317708,0.073541649,1.002428802
17.635000000,-0.065354740,-0.043979173,1.013209433
17.640000000,0.086184248,-0.011028762,0.997111401
17.645000000,-0.064081565,0.023015996,1.001215021
17.650000000,-0.046538370,-0.084686160,1.023332345
17.655000000,0.069815087,-0.015090227,1.006864354
17.660000000,-0.013186396,0.015768948,0.999248578
17.665000000,-0.010811123,-0.036639905,1.013441164
17.670000000,0.043122951,-0.016631918,1.018210436
17.675000000,-0.028908155,-0.021513737,0.993247647
17.680000000,-0.045517601,0.065384173,1.005383258
17.685000000,0.046398096,0.013958534,1.003858337
17.690000000,-0.012749553,-0.061573478,1.000764379
17.695000000,-0.048221927,0.031233542,1.017216224
17.700000000,0.017863859,-0.042095601,1.004877954
17.705000000,0.010011566,-0.048232254,0.998487710
17.710000000,-0.008549965,0.031197794,1.008050186
17.715000000,-0.002081659,-0.037986567,1.013360137
17.720000000,-0.042555824,-0.031060239,0.998849480
17.725000000,0.005889994,0.045335340,1.007567413
17.730000000,-0.005642955,-0.003708430,1.005011301
17.735000000,-0.055887367,-0.007075754,1.005059467
17.740000000,0.084491071,-0.034444978,1.006678885
17.745000000,-0.009087414,-0.048809548,0.992724087
17.750000000,-0.076991018,0.025406641,1.019538814
17.755000000,0.067242832,-0.081113642,1.013393139
17.760000000,0.012947431,0.000924064,0.996722984
17.765000000,-0.032288031,0.058785443,0.996740176
17.770000000,0.021461087,-0.049491736,1.009489305
17.775000000,0.023964424,0.021149454,1.018892280
17.780000000,-0.039651335,-0.035517630,1.004099637
17.785000000,-0.010127842,-0.021301177,1.006066037
17.790000000,0.054230575,-0.012914879,1.013365668
17.795000000,-0.000666821,-0.015823681,1.010087233
17.800000000,-0.029045362,0.035518764,0.992409901
17.805000000,-0.019674980,-0.063976784,1.009185760
17.810000000,-0.046151010,-0.010350071,1.008284813
17.815000000,-0.011554403,0.015868562,1.006410342
17.820000000,0.064237656,-0.019647984,1.026028975
17.825000000,0.009774142,-0.038518559,0.990920373
17.830000000,0.027636186,-0.014217130,1.003779272
17.835000000,0.014865444,0.036526679,1.018757627
17.840000000,-0.026370712,-0.035913157,1.000592198
17.845000000,0.033008266,0.012565548,0.999324556
17.850000000,-0.030617068,0.026706680,1.010337428
17.855000000,0.012640851,-0.024972011,1.014706806
17.860000000,0.003481627,-0.013277802,1.000313910
17.865000000,-0.012936533,0.009084696,1.008896851
17.870000000,0.053416456,0.030306334,1.001218041
17.875000000,-0.043049456,-0.024302599,1.008986510
17.880000000,0.002677432,-0.017696815,1.009138965
17.885000000,0.031634590,-0.012516707,0.994977344
17.890000000,0.014531037,-0.011907115,1.002258176
17.895000000,0.024913431,-0.020414262,1.010765249
17.900000000,-0.038088507,0.009521906,1.016217238
17.905000000,-0.020619540,0.049048234,0.997645535
17.910000000,0.011370498,-0.071412373,1.014972373
17.915000000,0.011605087,-0.039531355,1.014370209
17.920000000,-0.040553611,0.049325003,1.004294805
17.925000000,0.018506848,-0.005426331,1.017313179
17.930000000,0.043693614,-0.041439538,1.007134267
17.935000000,-0.060852613,-0.032582296,1.007117940
17.940000000,-0.019186206,-0.014055929,1.010079917
17.945000000,0.006151572,-0.016175347,1.012875961
17.950000000,0.019845233,0.029664029,0.991494780
17.955000000,0.030838279,0.021269978,1.003403484
17.960000000,-0.046668242,-0.038119175,1.018660221
17.965000000,-0.017576261,-0.045770040,0.999857357
17.970000000,0.049655576,-0.012924019,1.014633573
17.975000000,-0.004437891,-0.004178739,1.008286636
17.980000000,-0.038423224,-0.009736015,1.004501807
17.985000000,0.020856165,0.026553877,1.004561376
17.990000000,0.058869533,-0.035305942,1.008109570
17.995000000,0.001626122,-0.041265226,1.007054903
18.000000000,-0.020845619,0.062184802,0.992585566
18.005000000,0.054565123,0.018444220,1.013286546
18.010000000,-0.013663877,-0.019702896,1.008823924
18.015000000,-0.036598363,-0.034548882,0.996733862
18.020000000,-0.008285185,-0.067411016,1.008944327
18.025000000,-0.053727795,0.033725366,1.006043327
18.030000000,0.013319554,0.015772082,0.997676825
18.035000000,-0.018537076,-0.026188025,1.009463246
18.040000000,-0.004378602,0.036958554,1.004503655
18.045000000,0.040379832,-0.078450035,0.991513151
18.050000000,0.024411827,-0.048257692,1.013892171
18.055000000,-0.013852787,0.002943550,1.014579625
18.060000000,-0.060033571,-0.026319305,1.001735037
18.065000000,0.009395189,0.026871088,1.007373614
18.070000000,-0.028846250,-0.024573592,1.007235923
18.075000000,0.025676895,-0.009546896,1.010471427
18.080000000,-0.010498137,-0.031812822,1.007921572
18.085000000,0.000865852,-0.007879905,1.009855793
18.090000000,0.092071183,0.001300965,1.016192997
18.095000000,-0.088034143,-0.027372874,0.999743170
18.100000000,0.028696482,0.030973787,1.006564221
18.105000000,0.005782771,-0.084500699,1.010229122
18.110000000,-0.049819646,-0.007152358,0.998029131
18.115000000,0.058500331,0.021131296,1.016440847
18.120000000,-0.047092452,-0.054937871,1.011307499
18.125000000,-0.002920594,0.007045439,0.998353238
18.130000000,-0.016561423,-0.035927432,1.009435002
18.135000000,0.012283235,0.046075972,1.007205904
18.140000000,0.024831008,0.021088618,1.001368126
18.145000000,0.001351908,-0.050773985,1.015161992
18.150000000,0.037031220,-0.012024424,1.021911320
18.155000000,-0.093174783,-0.037484583,0.989118740
18.160000000,0.006370920,0.021395340,1.003251531
18.165000000,0.101479222,0.024963032,1.009735176
18.170000000,-0.057391944,-0.001520135,0.999828365
18.175000000,-0.007038390,0.000372183,1.019055406
18.180000000,0.071478214,-0.060604193,1.000515584
18.185000000,-0.074624953,-0.008192346,1.010799498
18.190000000,-0.001276880,0.030814464,1.006082925
18.195000000,0.025752071,-0.056685042,1.005011007
18.200000000,-0.032258790,0.009562997,1.016675536
18.205000000,0.065252676,0.046884714,0.996383898
18.210000000,-0.022382516,-0.003799936,1.015107284
18.215000000,0.018730359,-0.020235266,1.003169862
18.220000000,0.028623467,-0.014772085,1.001601038
18.225000000,-0.007528213,0.034682485,1.008610325
18.230000000,0.010715828,-0.048810118,1.004028631
18.235000000,-0.047966067,-0.004474378,1.010347865
18.240000000,0.053073518,0.029042074,1.003078559
18.245000000,-0.026077166,-0.034948479,1.015373142
18.250000000,-0.043748779,0.013322001,1.011691641
18.255000000,0.069521202,0.006192695,1.003999655
18.260000000,0.011922431,0.055121517,0.990380168
18.265000000,-0.006683325,-0.022781365,1.010935750
18.270000000,-0.007750026,-0.042902609,1.022922567
18.275000000,-0.024808508,-0.023778884,1.001210500
18.280000000,0.022415002,-0.097767020,1.018141605
18.285000000,0.011492584,0.022637068,0.999504626
18.290000000,-0.033612872,-0.001071217,1.005413135
18.295000000,0.021484236,-0.035925857,1.012298967
18.300000000,-0.047635653,0.027420840,1.004859094
18.305000000,-0.001961826,-0.016909490,1.007902121
18.310000000,0.017371513,-0.053963765,1.003472522
18.315000000,-0.029751506,-0.010789019,1.020534539
18.320000000,0.083646339,0.004212438,1.000402079
18.325000000,-0.005332707,-0.051470955,0.997663091
18.330000000,0.016705659,0.021101376,1.004032114
18.335000000,-0.041067524,-0.014211320,1.006423077
18.340000000,-0.045764914,-0.040023250,1.007107558
18.345000000,0.044711197,0.005097484,0.995728178
18.350000000,-0.097042994,-0.035088599,1.018101727
18.355000000,0.070522296,0.058193380,1.010438750
18.360000000,0.054270945,-0.010803766,1.005835144
18.365000000,-0.054616331,-0.058654801,1.003894783
18.370000000,0.017075422,0.024091525,0.995615484
18.375000000,0.003994963,-0.007694985,1.001084944
18.380000000,0.008349237,-0.009007485,1.008078113
18.385000000,-0.066067271,-0.025583517,1.012237176
18.390000000,0.023766775,0.019426433,1.002463563
18.395000000,0.050670434,0.013104961,1.012213980
18.400000000,-0.032887590,0.002979114,1.003498370
18.405000000,0.011732795,0.012221557,1.003379943
18.410000000,0.023320461,-0.058873433,1.016942771
18.415000000,-0.034306802,-0.010258435,1.008192104
18.420000000,-0.063166874,-0.045757322,1.003499972
18.425000000,0.026788324,-0.067237979,1.012106117
18.430000000,-0.002690996,-0.003436860,1.009392533
18.435000000,-0.028483734,-0.015717482,0.997749066
18.440000000,-0.002862294,0.017318518,1.002178373
18.445000000,0.009742158,0.031766971,1.008748371
18.450000000,0.057776430,-0.045346414,1.011519574
18.455000000,-0.019512076,-0.083861642,0.996823530
18.460000000,-0.027979512,0.017919949,1.010147306
18.465000000,-0.012754782,0.006346885,1.016869113
18.470000000,-0.001368960,-0.036284989,0.997284832
18.475000000,0.017517130,0.015408474,1.010384802
18.480000000,-0.032778433,0.009196720,1.006853806
18.485000000,-0.007659774,0.029223618,1.013696403
18.490000000,-0.010869179,0.023188491,1.005158903
18.495000000,0.026794193,-0.010308947,1.005573172
18.500000000,0.029444897,-0.028533689,1.008530490
18.505000000,-0.006609408,0.019328211,0.990632358
18.510000000,0.017376051,0.010033505,1.017171573
18.515000000,-0.021665997,-0.010128123,1.010253500
18.520000000,-0.020484394,0.014323539,1.000754180
18.525000000,0.011301903,-0.048523803,1.009702731
18.530000000,0.026702445,0.025020926,1.008416463
18.535000000,-0.032097679,0.010430564,1.007874863
18.540000000,0.049389665,-0.019365365,0.999007232
18.545000000,0.085961863,0.019737531,1.014863296
18.550000000,-0.064067388,-0.056701659,1.017829745
18.555000000,0.025083913,-0.065567090,1.004171103
18.560000000,-0.044858086,-0.035712680,0.996390277
18.565000000,-0.063060710,0.041997597,1.001543450
18.570000000,0.064348334,-0.041308823,1.017161128
18.575000000,-0.033475317,-0.070720527,1.000672748
18.580000000,0.024346294,0.042819781,1.005112711
18.585000000,0.046457403,-0.014820047,1.023621760
18.590000000,0.056041940,0.010103821,0.996386416
18.595000000,0.015995112,0.028582670,1.010430098
18.600000000,-0.071896707,-0.046161883,1.012931468
18.605000000,0.043642891,-0.020327664,0.989053405
18.610000000,-0.028119588,0.030439200,1.026632222
18.615000000,-0.029851476,-0.034315399,1.005286392
18.620000000,0.069237803,-0.029400694,0.995262906
18.625000000,-0.046316684,0.012362367,1.016237567
18.630000000,0.015931475,-0.018759922,1.004139377
18.635000000,0.061088215,0.026408187,1.010241213
18.640000000,-0.035881444,-0.028270816,1.002141654
18.645000000,-0.019527291,-0.060424529,1.005490929
18.650000000,0.004261656,-0.011663938,1.004024576
18.655000000,0.038184030,0.004501743,1.009940676
18.660000000,0.004316985,0.039598688,1.011690700
18.665000000,0.005713981,0.000036093,1.008869377
18.670000000,-0.019718302,-0.042542348,1.009594512
18.675000000,-0.088519801,-0.026153082,0.996244995
18.680000000,0.041856826,0.001082066,1.016156013
18.685000000,-0.008232157,-0.013582347,0.997198607
18.690000000,-0.025360427,0.006415573,1.003583515
18.695000000,0.009665943,-0.015494543,1.020738506
18.700000000,-0.056350870,-0.047211405,0.989133094
18.705000000,0.038173940,0.012601129,1.000038082
18.710000000,-0.008441631,0.002420054,1.010024675
18.715000000,-0.008127927,-0.003425441,1.007179017
18.720000000,-0.009813606,-0.015730341,1.004619126
18.725000000,-0.058574121,-0.016127113,1.004896181
18.730000000,0.024704642,0.005565794,1.009356048
18.735000000,-0.013813222,-0.024711315,1.007290898
18.740000000,-0.008500347,-0.007731396,1.010353830
18.745000000,0.059130667,0.011605533,1.015488749
18.750000000,0.020234685,-0.050768780,1.012262037
18.755000000,-0.028873202,-0.055273811,1.002932938
18.760000000,0.016272121,0.032483357,1.007471051
18.765000000,-0.000035289,-0.000784994,1.009315066
18.770000000,0.009911329,-0.009120500,1.005132580
18.775000000,0.003961536,0.011033187,0.995695067
18.780000000,-0.059354447,-0.054814990,1.008805829
18.785000000,0.025238269,-0.028011880,1.015699101
18.790000000,0.005154342,0.003617312,1.006101354
18.795000000,0.003198492,0.034915126,1.006532819
18.800000000,-0.001621872,-0.007516952,0.994234834
18.805000000,-0.013562822,-0.039515391,1.010192582
18.810000000,0.022890847,0.001009980,1.014299157
18.815000000,-0.061257386,0.012710879,0.997657076
18.820000000,-0.009917187,0.048341354,1.015191487
18.825000000,0.039496965,-0.047159555,1.005177610
18.830000000,0.010030346,-0.040096675,0.998999297
18.835000000,-0.024684021,0.035973223,1.010950080
18.840000000,-0.015764951,-0.016375429,1.000288732
18.845000000,0.020662548,0.022879071,1.010739717
18.850000000,0.040743126,-0.008118718,1.007305314
18.855000000,0.070000175,-0.039620552,1.001606346
18.860000000,0.004767355,-0.018235794,1.022851031
18.865000000,0.007785473,-0.044120472,1.002198316
18.870000000,0.016489420,0.006134781,1.004007822
18.875000000,-0.040122511,0.025521700,1.009798398
18.880000000,-0.092654750,-0.039809706,1.001986782
18.885000000,-0.010313522,-0.020023135,1.010704791
18.890000000,0.050573905,0.016953920,0.996441309
18.895000000,-0.028545878,-0.039749397,1.002014094
18.900000000,0.047285930,-0.016466822,1.018294803
18.905000000,0.032734929,-0.016074744,1.017623397
18.910000000,0.006973919,0.008825522,1.008211955
18.915000000,0.027335362,0.048844679,1.013463886
18.920000000,-0.031645491,-0.059175511,0.997470202
18.925000000,-0.009817223,-0.058468830,1.005101548
18.930000000,0.006566540,-0.038908284,1.023548284
18.935000000,-0.019849717,-0.018129073,0.988612163
18.940000000,-0.033143260,0.046465443,1.016491870
18.945000000,0.024539563,0.013689076,1.016523087
18.950000000,0.018739794,-0.030497319,1.000900820
18.955000000,0.016418499,0.015605488,1.010025466
18.960000000,0.003689145,-0.004350601,0.991519765
18.965000000,0.007369567,-0.076237400,1.006568555
18.970000000,0.023050653,0.053052901,1.007045418
18.975000000,-0.046386480,0.003533319,1.010511702
18.980000000,0.031371907,-0.058790329,1.003782716
18.985000000,-0.013998937,0.038998884,1.008842488
18.990000000,-0.024910695,-0.015674273,1.010584967
18.995000000,0.036269522,-0.019236260,1.003927659
19.000000000,-0.021762208,-0.035019215,1.008853707
19.005000000,0.029766510,-0.029038592,0.989144863
19.010000000,0.017439713,0.005910422,1.016243269
19.015000000,0.007820594,0.040629030,1.007705929
19.020000000,-0.025993537,0.006307919,0.999689303
19.025000000,0.007375157,-0.061161675,1.012814207
19.030000000,0.028462875,-0.008537442,1.002113031
19.035000000,-0.056623229,-0.040217943,1.002627897
19.040000000,0.034805541,0.012341125,1.006071009
19.045000000,-0.005077292,0.023795514,1.020246921
19.050000000,-0.049066498,-0.012733121,1.008519375
19.055000000,0.029324460,0.036620694,1.000086050
19.060000000,0.009557903,-0.022481242,1.010539957
19.065000000,-0.047505103,-0.058826369,1.011656161
19.070000000,-0.039615594,-0.031387333,1.003422944
19.075000000,0.015509233,-0.016703127,1.004517726
19.080000000,-0.067369011,-0.022998771,1.003782314
19.085000000,-0.018565839,0.050677711,0.996974285
19.090000000,0.070769435,0.024029699,1.013697184
19.095000000,-0.041861136,-0.040230153,1.002780647
19.100000000,-0.014704359,-0.002281873,1.018376354
19.105000000,0.023588720,-0.036086053,1.008622337
19.110000000,-0.006276432,-0.019010854,0.995712546
19.115000000,0.005483973,0.060527198,1.018712350
19.120000000,-0.014149864,0.007319626,1.001213511
19.125000000,0.023510576,-0.074216197,1.006886016
19.130000000,0.006668417,0.010593890,0.996731455
19.135000000,-0.013545579,-0.006072602,1.007313534
19.140000000,0.032329880,0.018801332,1.011819448
19.145000000,0.034918888,0.011523444,1.000690118
19.150000000,0.020070711,-0.081663078,1.018632130
19.155000000,-0.026963020,-0.000909560,1.004990405
19.160000000,0.003767141,-0.016525091,1.015687512
19.165000000,-0.048415618,0.053897237,1.004066855
19.170000000,-0.086098695,-0.012580909,1.008339934
19.175000000,0.036743576,-0.036613528,1.008529588
19.180000000,0.017688260,-0.008193888,0.990554191
19.185000000,-0.003013756,-0.069729389,1.016786227
19.190000000,0.046406561,0.073233184,1.004634970
19.195000000,0.081179747,-0.086708871,1.010794632
19.200000000,0.000439225,-0.027240999,1.006969850
19.205000000,-0.042192221,0.024048521,1.010474460
19.210000000,0.034189879,-0.096053876,1.016541695
19.215000000,-0.053490426,0.040660766,0.995819044
19.220000000,-0.028083532,-0.037182318,1.003123045
19.225000000,0.051685377,-0.012698604,0.994219437
19.230000000,0.028416296,-0.005344628,1.021133370
19.235000000,0.002309986,0.004546753,1.013132980
19.240000000,-0.046399844,0.039611361,0.987869802
19.245000000,0.037675893,-0.054009016,1.014757273
19.250000000,0.025113171,0.024581128,0.997024575
19.255000000,-0.055377484,-0.006154849,1.011979094
19.260000000,0.028220798,-0.069793804,1.018480592
19.265000000,0.025419546,0.015122832,0.995878942
19.270000000,-0.027063145,0.033685447,1.014692253
19.275000000,0.031748669,-0.050756862,1.006082125
19.280000000,0.007326135,-0.034028401,0.992583652
19.285000000,-0.041001609,0.052339148,1.005850774
19.290000000,-0.002029311,0.012860177,1.010273131
19.295000000,0.008314411,-0.072741961,1.009791868
19.300000000,0.026574828,-0.031162514,1.021978732
19.305000000,0.023728194,0.019661828,1.012985001
19.310000000,-0.005514109,0.020544416,1.001699736
19.315000000,-0.020539887,0.023489394,1.010592901
19.320000000,-0.032613394,-0.008291630,0.996571644
19.325000000,-0.023233645,0.014107266,1.000237599
19.330000000,0.038935699,-0.041886601,1.013749828
19.335000000,0.014873780,-0.033603859,1.008739774
19.340000000,-0.044957998,0.003941004,1.002738199
19.345000000,0.062544088,-0.013340219,1.010594546
19.350000000,0.008842958,0.033624145,1.005992065
19.355000000,-0.042366765,-0.015064805,1.003393962
19.360000000,0.018832947,0.002251897,1.015303177
19.365000000,-0.040851836,-0.022019962,1.002178766
19.370000000,0.035130214,0.002759904,1.007612902
19.375000000,0.037604765,0.006648785,1.005551257
19.380000000,-0.052326122,-0.073355107,0.995602490
19.385000000,0.024366602,-0.022986990,1.007940604
19.390000000,0.013750593,0.010016132,1.010284028
19.395000000,-0.035199196,0.021601795,1.016478662
19.400000000,0.032353507,-0.057443860,1.003389531
19.405000000,-0.046433218,0.006534837,1.007278801
19.410000000,-0.042281838,0.004802920,1.013056087
19.415000000,0.042743940,-0.051030786,0.996794683
19.420000000,-0.038484356,0.003195758,1.012291660
19.425000000,0.045100340,-0.050815707,1.004164459
19.430000000,-0.013928356,0.029963407,1.007151006
19.435000000,-0.046031985,0.008764123,1.018221320
19.440000000,0.040697197,-0.009621243,0.997870533
19.445000000,-0.036887331,-0.009066482,1.006173246
19.450000000,0.029288093,-0.019188521,1.010828957
19.455000000,-0.040526639,0.029047790,0.998287460
19.460000000,-0.048787452,-0.056749705,1.005093856
19.465000000,0.005157436,-0.012091384,1.004032968
19.470000000,-0.026564081,-0.018258218,1.002407624
19.475000000,0.019538385,-0.043309580,1.012560520
19.480000000,-0.011262656,0.032778482,1.003545583
19.485000000,0.049896528,0.038694207,1.006833846
19.490000000,0.031352251,-0.015932799,1.009611423
19.495000000,-0.006362432,-0.072966878,0.992963476
19.500000000,-0.020464651,-0.023178897,1.002306896
19.505000000,-0.025553146,-0.004104499,1.017129913
19.510000000,0.027790736,0.013335370,1.011623447
19.515000000,-0.011123625,0.049366792,1.005735023
19.520000000,0.013220202,-0.030432110,1.014404938
19.525000000,-0.030652962,-0.068093118,1.017270564
19.530000000,0.022283284,0.008700661,1.006069762
19.535000000,0.033857409,-0.013852377,1.005700085
19.540000000,-0.034121386,-0.007000867,1.008152767
19.545000000,0.067706833,0.015040622,1.003560477
19.550000000,0.012661633,-0.018367783,1.012237735
19.555000000,-0.003112019,-0.003757465,1.012140394
19.560000000,0.044100752,-0.060702710,1.003614305
19.565000000,-0.009246592,-0.024330525,1.003134207
19.570000000,-0.029346589,-0.018644540,1.004248949
19.575000000,-0.012717279,-0.003466964,1.007449872
19.580000000,0.036273765,0.025154222,1.013110934
19.585000000,0.012396878,-0.054534289,1.003538968
19.590000000,-0.011870438,0.060969173,0.993810652
19.595000000,0.050015565,-0.005114074,1.000159370
19.600000000,0.020496698,-0.070497455,1.015776452
19.605000000,-0.037652221,0.040771733,1.011455387
19.610000000,-0.004009037,-0.039336391,1.004215371
19.615000000,-0.003865509,-0.003146018,1.010960751
19.620000000,-0.004944523,0.019099797,1.000084828
19.625000000,-0.021103596,-0.006798629,0.999867912
19.630000000,0.010533446,0.063077787,1.007603251
19.635000000,0.043145534,-0.024304677,1.002852300
19.640000000,-0.000964646,-0.080277132,1.011229642
19.645000000,0.021558684,0.001550455,1.007059887
19.650000000,-0.012198747,0.000532978,1.006152287
19.655000000,-0.004192786,-0.023019855,1.007754019
19.660000000,-0.011662118,-0.004676256,1.006950156
19.665000000,-0.006124549,-0.003766820,1.014457632
19.670000000,-0.003537620,0.024614236,0.999287828
19.675000000,-0.086818173,0.029414780,0.995927764
19.680000000,0.017267352,-0.054763831,1.002785708
19.685000000,-0.024152936,-0.016604157,1.011169610
19.690000000,-0.031671378,0.009143215,1.009015268
19.695000000,0.053061314,-0.021451015,1.010408702
